value,source,target
7.798029,"Assault by sharp object","Complications of medical treatment"
231.6837,"Fire, heat, and hot substances","Complications of medical treatment"
20.82547,"Motorcyclist road injuries","Complications of medical treatment"
85.28172,"Other exposure to mechanical forces","Complications of medical treatment"
30.4374,"Interpersonal violence","Complications of medical treatment"
6.374758,"Pulmonary aspiration and foreign body in airway","Complications of medical treatment"
3.457242,"Poisonings","Complications of medical treatment"
124.8223,"Road injuries","Complications of medical treatment"
14.57694,"Non-venomous animal contact","Complications of medical treatment"
1.547698,"Unintentional suffocation","Complications of medical treatment"
2.182863,"Assault by firearm","Complications of medical treatment"
80.40244,"Pedestrian road injuries by road vehicle","Complications of medical treatment"
55.82404,"Animal contact","Complications of medical treatment"
12.90514,"Motor vehicle road injuries","Complications of medical treatment"
20.4565,"Assault by other means","Complications of medical treatment"
14.72403,"Unintentional firearm injuries","Complications of medical treatment"
7.262877,"Self-harm","Multiple significant injuries"
2269.175,"Road injuries","Multiple significant injuries"
14.0797,"Other road injuries","Multiple significant injuries"
97.85287,"Interpersonal violence","Multiple significant injuries"
2.330261,"Foreign body in other body part","Multiple significant injuries"
132.7477,"Cyclist road injuries","Multiple significant injuries"
203.7223,"Other exposure to mechanical forces","Multiple significant injuries"
49.38074,"Venomous animal contact","Multiple significant injuries"
.2862269,"Foreign body in eyes","Multiple significant injuries"
6.421441,"Assault by firearm","Multiple significant injuries"
101.9405,"Fire, heat, and hot substances","Multiple significant injuries"
30.44784,"Other unintentional injuries","Multiple significant injuries"
759.7418,"Pedestrian road injuries by road vehicle","Multiple significant injuries"
.0002423,"Unintentional suffocation","Multiple significant injuries"
38.2797,"Drowning","Multiple significant injuries"
167.3819,"Other transport injuries","Multiple significant injuries"
106.0938,"Animal contact","Multiple significant injuries"
21.14762,"Unintentional firearm injuries","Multiple significant injuries"
3.344947,"Pulmonary aspiration and foreign body in airway","Multiple significant injuries"
851.0042,"Motor vehicle road injuries","Multiple significant injuries"
224.8702,"Exposure to mechanical forces","Multiple significant injuries"
1094.716,"Falls","Multiple significant injuries"
511.6018,"Motorcyclist road injuries","Multiple significant injuries"
81.03135,"Assault by other means","Multiple significant injuries"
1.415135,"Poisonings","Multiple significant injuries"
10.40008,"Assault by sharp object","Multiple significant injuries"
56.71304,"Non-venomous animal contact","Multiple significant injuries"
.0153276,"Interpersonal violence","Amputation of one upper limb"
.0000834,"Venomous animal contact","Amputation of one upper limb"
.0557109,"Road injuries","Amputation of one upper limb"
.0051769,"Animal contact","Amputation of one upper limb"
.0024404,"Self-harm","Amputation of one upper limb"
.0038866,"Unintentional firearm injuries","Amputation of one upper limb"
.004825,"Motorcyclist road injuries","Amputation of one upper limb"
.0019776,"Foreign body in other body part","Amputation of one upper limb"
.0233411,"Motor vehicle road injuries","Amputation of one upper limb"
.0039586,"Other unintentional injuries","Amputation of one upper limb"
.0012272,"Drowning","Amputation of one upper limb"
.0010205,"Fire, heat, and hot substances","Amputation of one upper limb"
.0033191,"Assault by other means","Amputation of one upper limb"
.043421,"Other transport injuries","Amputation of one upper limb"
.0050934,"Non-venomous animal contact","Amputation of one upper limb"
.0231866,"Pedestrian road injuries by road vehicle","Amputation of one upper limb"
.0006089,"Pulmonary aspiration and foreign body in airway","Amputation of one upper limb"
.0034595,"Other road injuries","Amputation of one upper limb"
.0008986,"Cyclist road injuries","Amputation of one upper limb"
.0668242,"Exposure to mechanical forces","Amputation of one upper limb"
.0629376,"Other exposure to mechanical forces","Amputation of one upper limb"
.0022596,"Assault by firearm","Amputation of one upper limb"
.0011283,"Poisonings","Amputation of one upper limb"
.0086994,"Falls","Amputation of one upper limb"
.0097489,"Assault by sharp object","Amputation of one upper limb"
.0004929,"Cyclist road injuries","Amputation of thumb"
.0000316,"Venomous animal contact","Amputation of thumb"
.0015421,"Motorcyclist road injuries","Amputation of thumb"
.0060593,"Foreign body in other body part","Amputation of thumb"
.0018266,"Assault by other means","Amputation of thumb"
.0081778,"Road injuries","Amputation of thumb"
.0068961,"Interpersonal violence","Amputation of thumb"
.4736289,"Exposure to mechanical forces","Amputation of thumb"
.0022889,"Animal contact","Amputation of thumb"
.0011429,"Poisonings","Amputation of thumb"
.0026256,"Falls","Amputation of thumb"
.0022573,"Non-venomous animal contact","Amputation of thumb"
.0002074,"Self-harm","Amputation of thumb"
.0008963,"Fire, heat, and hot substances","Amputation of thumb"
.0022753,"Other transport injuries","Amputation of thumb"
.0001069,"Drowning","Amputation of thumb"
.0103238,"Unintentional suffocation","Amputation of thumb"
.0080065,"Unintentional firearm injuries","Amputation of thumb"
.4552986,"Other exposure to mechanical forces","Amputation of thumb"
.0015368,"Pedestrian road injuries by road vehicle","Amputation of thumb"
.0024175,"Motor vehicle road injuries","Amputation of thumb"
.0049443,"Assault by sharp object","Amputation of thumb"
.000297,"Pulmonary aspiration and foreign body in airway","Amputation of thumb"
.0021884,"Other road injuries","Amputation of thumb"
.0001251,"Assault by firearm","Amputation of thumb"
.0208977,"Other unintentional injuries","Amputation of thumb"
.0000796,"Fire, heat, and hot substances","Amputation of toe"
.0154533,"Other exposure to mechanical forces","Amputation of toe"
.0027727,"Cyclist road injuries","Amputation of toe"
.0008745,"Interpersonal violence","Amputation of toe"
.0002326,"Pulmonary aspiration and foreign body in airway","Amputation of toe"
.0007127,"Non-venomous animal contact","Amputation of toe"
.0006205,"Motor vehicle road injuries","Amputation of toe"
.006489,"Unintentional firearm injuries","Amputation of toe"
.0000222,"Poisonings","Amputation of toe"
.0003624,"Other unintentional injuries","Amputation of toe"
.0003517,"Foreign body in other body part","Amputation of toe"
.0029749,"Pedestrian road injuries by road vehicle","Amputation of toe"
.0001155,"Venomous animal contact","Amputation of toe"
.0000396,"Self-harm","Amputation of toe"
.0000884,"Assault by firearm","Amputation of toe"
.0003982,"Assault by other means","Amputation of toe"
.0008282,"Animal contact","Amputation of toe"
.0003879,"Assault by sharp object","Amputation of toe"
.0088769,"Road injuries","Amputation of toe"
.0026512,"Other transport injuries","Amputation of toe"
.000698,"Falls","Amputation of toe"
.0002639,"Other road injuries","Amputation of toe"
.0000448,"Drowning","Amputation of toe"
.0219423,"Exposure to mechanical forces","Amputation of toe"
.0022449,"Motorcyclist road injuries","Amputation of toe"
6.959936,"Pedestrian road injuries by road vehicle","Burns with <20% total burned surface area"
.5623305,"Foreign body in other body part","Burns with <20% total burned surface area"
5.82009,"Drowning","Burns with <20% total burned surface area"
27.81605,"Falls","Burns with <20% total burned surface area"
.0917153,"Other road injuries","Burns with <20% total burned surface area"
1203.334,"Fire, heat, and hot substances","Burns with <20% total burned surface area"
4.586358,"Motor vehicle road injuries","Burns with <20% total burned surface area"
.3521165,"Pulmonary aspiration and foreign body in airway","Burns with <20% total burned surface area"
33.30063,"Other unintentional injuries","Burns with <20% total burned surface area"
11.21971,"Motorcyclist road injuries","Burns with <20% total burned surface area"
1.984679,"Self-harm","Burns with <20% total burned surface area"
.9342671,"Assault by sharp object","Burns with <20% total burned surface area"
.2636229,"Unintentional suffocation","Burns with <20% total burned surface area"
.604589,"Assault by firearm","Burns with <20% total burned surface area"
47.33229,"Other exposure to mechanical forces","Burns with <20% total burned surface area"
40.53985,"Other transport injuries","Burns with <20% total burned surface area"
2.29374,"Poisonings","Burns with <20% total burned surface area"
9.262392,"Animal contact","Burns with <20% total burned surface area"
6.608929,"Unintentional firearm injuries","Burns with <20% total burned surface area"
16.1927,"Interpersonal violence","Burns with <20% total burned surface area"
6.491859,"Venomous animal contact","Burns with <20% total burned surface area"
.2366497,"Foreign body in eyes","Burns with <20% total burned surface area"
54.20485,"Exposure to mechanical forces","Burns with <20% total burned surface area"
2.770533,"Non-venomous animal contact","Burns with <20% total burned surface area"
1.207065,"Cyclist road injuries","Burns with <20% total burned surface area"
14.65384,"Assault by other means","Burns with <20% total burned surface area"
24.06479,"Road injuries","Burns with <20% total burned surface area"
.3905387,"Foreign body in eyes","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
3.895057,"Non-venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
17.81223,"Interpersonal violence","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.0947685,"Assault by firearm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
5.336329,"Self-harm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.4444644,"Pulmonary aspiration and foreign body in airway","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
21.5287,"Animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
1.173245,"Poisonings","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
45.89174,"Road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
55.1243,"Other exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.3899162,"Other road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
2.666379,"Unintentional firearm injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
6.616132,"Other transport injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
2288,"Fire, heat, and hot substances","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.5809244,"Assault by sharp object","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
19.68761,"Pedestrian road injuries by road vehicle","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
17.13654,"Assault by other means","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
17.7788,"Other unintentional injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
57.81886,"Exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
32.39332,"Falls","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
2.060008,"Motor vehicle road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
11.52298,"Cyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
6.177866,"Drowning","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.2420619,"Foreign body in other body part","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.1617987,"Unintentional suffocation","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
12.23122,"Motorcyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
17.63365,"Venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
