value,source,target
.0716521,"Foreign body in eyes","Environmental factors (e.g. temperature, pressure, electricity)"
4.170815,"Road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
260.477,"Fire, heat, and hot substances","Complications of medical treatment"
109.7368,"Other exposure to mechanical forces","Complications of medical treatment"
2.216405,"Unintentional suffocation","Complications of medical treatment"
22.71254,"Unintentional firearm injuries","Complications of medical treatment"
113.5979,"Pedestrian road injuries by road vehicle","Complications of medical treatment"
3.021323,"Assault by firearm","Complications of medical treatment"
40.91446,"Interpersonal violence","Complications of medical treatment"
2.827563,"Other road injuries","Complications of medical treatment"
165.6311,"Road injuries","Complications of medical treatment"
55.42726,"Other unintentional injuries","Complications of medical treatment"
12.63355,"Self-harm","Complications of medical treatment"
35.84978,"Foreign body in eyes","Complications of medical treatment"
6725.245,"Adverse effects of medical treatment","Complications of medical treatment"
22.64606,"Motorcyclist road injuries","Complications of medical treatment"
70.0518,"Drowning","Complications of medical treatment"
11.82143,"Assault by sharp object","Complications of medical treatment"
48.79591,"Animal contact","Complications of medical treatment"
35.72871,"Venomous animal contact","Complications of medical treatment"
5.293414,"Poisonings","Complications of medical treatment"
26.0717,"Assault by other means","Complications of medical treatment"
16.24897,"Foreign body in other body part","Complications of medical treatment"
7.615125,"Cyclist road injuries","Complications of medical treatment"
149.9886,"Other transport injuries","Complications of medical treatment"
351.9385,"Falls","Complications of medical treatment"
13.0672,"Non-venomous animal contact","Complications of medical treatment"
7.618459,"Pulmonary aspiration and foreign body in airway","Complications of medical treatment"
134.6657,"Exposure to mechanical forces","Complications of medical treatment"
18.94443,"Motor vehicle road injuries","Complications of medical treatment"
9.131179,"Assault by firearm","Multiple significant injuries"
2782.538,"Road injuries","Multiple significant injuries"
.0125148,"Unintentional suffocation","Multiple significant injuries"
986.3507,"Pedestrian road injuries by road vehicle","Multiple significant injuries"
42.82317,"Drowning","Multiple significant injuries"
49.21766,"Non-venomous animal contact","Multiple significant injuries"
1377.594,"Falls","Multiple significant injuries"
44.79627,"Venomous animal contact","Multiple significant injuries"
33.66072,"Unintentional firearm injuries","Multiple significant injuries"
.3355537,"Foreign body in eyes","Multiple significant injuries"
263.3921,"Other exposure to mechanical forces","Multiple significant injuries"
36.04097,"Other unintentional injuries","Multiple significant injuries"
13.31572,"Other road injuries","Multiple significant injuries"
494.3191,"Motorcyclist road injuries","Multiple significant injuries"
1153.95,"Motor vehicle road injuries","Multiple significant injuries"
8.039229,"Self-harm","Multiple significant injuries"
15.4698,"Assault by sharp object","Multiple significant injuries"
193.9578,"Other transport injuries","Multiple significant injuries"
4.26169,"Pulmonary aspiration and foreign body in airway","Multiple significant injuries"
106.3397,"Assault by other means","Multiple significant injuries"
118.7795,"Fire, heat, and hot substances","Multiple significant injuries"
2.343302,"Poisonings","Multiple significant injuries"
134.6021,"Cyclist road injuries","Multiple significant injuries"
94.01395,"Animal contact","Multiple significant injuries"
297.0652,"Exposure to mechanical forces","Multiple significant injuries"
3.193536,"Foreign body in other body part","Multiple significant injuries"
130.9406,"Interpersonal violence","Multiple significant injuries"
.0633324,"Assault by sharp object","Amputation of one upper limb"
.0539341,"Other unintentional injuries","Amputation of one upper limb"
.0084971,"Venomous animal contact","Amputation of one upper limb"
.3041331,"Other exposure to mechanical forces","Amputation of one upper limb"
.056847,"Falls","Amputation of one upper limb"
.00647,"Cyclist road injuries","Amputation of one upper limb"
.0878759,"Interpersonal violence","Amputation of one upper limb"
1.45e-08,"Exposure to forces of nature","Amputation of one upper limb"
.0169179,"Assault by other means","Amputation of one upper limb"
.0373508,"Motorcyclist road injuries","Amputation of one upper limb"
.0021677,"Pulmonary aspiration and foreign body in airway","Amputation of one upper limb"
.0957486,"Non-venomous animal contact","Amputation of one upper limb"
.3125642,"Exposure to mechanical forces","Amputation of one upper limb"
.2302821,"Motor vehicle road injuries","Amputation of one upper limb"
.0035032,"Other road injuries","Amputation of one upper limb"
.1809472,"Pedestrian road injuries by road vehicle","Amputation of one upper limb"
.0158479,"Drowning","Amputation of one upper limb"
.0022743,"Poisonings","Amputation of one upper limb"
.4585533,"Road injuries","Amputation of one upper limb"
.0100198,"Foreign body in other body part","Amputation of one upper limb"
.0289935,"Fire, heat, and hot substances","Amputation of one upper limb"
1.245821,"Collective violence and legal intervention","Amputation of one upper limb"
.1042457,"Animal contact","Amputation of one upper limb"
.0076255,"Assault by firearm","Amputation of one upper limb"
.0084311,"Unintentional firearm injuries","Amputation of one upper limb"
.0154417,"Self-harm","Amputation of one upper limb"
.5428016,"Other transport injuries","Amputation of one upper limb"
.2664493,"Other unintentional injuries","Amputation of thumb"
2.369292,"Other exposure to mechanical forces","Amputation of thumb"
.0647585,"Road injuries","Amputation of thumb"
.0657274,"Collective violence and legal intervention","Amputation of thumb"
.0012199,"Self-harm","Amputation of thumb"
.0123514,"Pedestrian road injuries by road vehicle","Amputation of thumb"
.0079856,"Assault by other means","Amputation of thumb"
.0462091,"Animal contact","Amputation of thumb"
.0137711,"Motorcyclist road injuries","Amputation of thumb"
.0240261,"Fire, heat, and hot substances","Amputation of thumb"
.0019957,"Poisonings","Amputation of thumb"
.0054423,"Other road injuries","Amputation of thumb"
.0433527,"Non-venomous animal contact","Amputation of thumb"
.0359097,"Interpersonal violence","Amputation of thumb"
.0047785,"Cyclist road injuries","Amputation of thumb"
.0263237,"Other transport injuries","Amputation of thumb"
.0015308,"Drowning","Amputation of thumb"
.0028565,"Venomous animal contact","Amputation of thumb"
4.79e-07,"Exposure to forces of nature","Amputation of thumb"
2.602038,"Exposure to mechanical forces","Amputation of thumb"
.0275977,"Assault by sharp object","Amputation of thumb"
.0010308,"Pulmonary aspiration and foreign body in airway","Amputation of thumb"
.2164803,"Unintentional suffocation","Amputation of thumb"
.0284723,"Foreign body in other body part","Amputation of thumb"
.016266,"Unintentional firearm injuries","Amputation of thumb"
.0003264,"Assault by firearm","Amputation of thumb"
.0284152,"Motor vehicle road injuries","Amputation of thumb"
.0137975,"Falls","Amputation of thumb"
.0029134,"Venomous animal contact","Amputation of toe"
.0015925,"Foreign body in other body part","Amputation of toe"
.031782,"Other transport injuries","Amputation of toe"
.0184691,"Motorcyclist road injuries","Amputation of toe"
.0171426,"Animal contact","Amputation of toe"
.0002347,"Self-harm","Amputation of toe"
.0698394,"Road injuries","Amputation of toe"
.0182843,"Unintentional firearm injuries","Amputation of toe"
.0036578,"Falls","Amputation of toe"
.0020942,"Assault by other means","Amputation of toe"
3.47e-09,"Exposure to forces of nature","Amputation of toe"
.0142292,"Non-venomous animal contact","Amputation of toe"
.0050029,"Other unintentional injuries","Amputation of toe"
.000044,"Poisonings","Amputation of toe"
.0973456,"Other exposure to mechanical forces","Amputation of toe"
.0003127,"Other road injuries","Amputation of toe"
.1156299,"Exposure to mechanical forces","Amputation of toe"
.0006301,"Drowning","Amputation of toe"
.0022835,"Fire, heat, and hot substances","Amputation of toe"
.0065118,"Motor vehicle road injuries","Amputation of toe"
.455031,"Collective violence and legal intervention","Amputation of toe"
.0007748,"Pulmonary aspiration and foreign body in airway","Amputation of toe"
.0230668,"Pedestrian road injuries by road vehicle","Amputation of toe"
.0023375,"Assault by sharp object","Amputation of toe"
.0002645,"Assault by firearm","Amputation of toe"
.0214791,"Cyclist road injuries","Amputation of toe"
.0046962,"Interpersonal violence","Amputation of toe"
1301.306,"Fire, heat, and hot substances","Burns with <20% total burned surface area"
18.6565,"Assault by other means","Burns with <20% total burned surface area"
6.243456,"Venomous animal contact","Burns with <20% total burned surface area"
11.70809,"Motorcyclist road injuries","Burns with <20% total burned surface area"
2.536201,"Non-venomous animal contact","Burns with <20% total burned surface area"
1.38547,"Assault by sharp object","Burns with <20% total burned surface area"
.7712997,"Foreign body in other body part","Burns with <20% total burned surface area"
9.708846,"Unintentional firearm injuries","Burns with <20% total burned surface area"
8.779656,"Animal contact","Burns with <20% total burned surface area"
2.264113,"Self-harm","Burns with <20% total burned surface area"
9.369788,"Pedestrian road injuries by road vehicle","Burns with <20% total burned surface area"
6.851588,"Motor vehicle road injuries","Burns with <20% total burned surface area"
10.01712,"Collective violence and legal intervention","Burns with <20% total burned surface area"
20.84775,"Interpersonal violence","Burns with <20% total burned surface area"
.3673839,"Unintentional suffocation","Burns with <20% total burned surface area"
6.081447,"Drowning","Burns with <20% total burned surface area"
.2938164,"Foreign body in eyes","Burns with <20% total burned surface area"
29.25164,"Road injuries","Burns with <20% total burned surface area"
69.34341,"Exposure to mechanical forces","Burns with <20% total burned surface area"
.0000142,"Exposure to forces of nature","Burns with <20% total burned surface area"
1.222491,"Cyclist road injuries","Burns with <20% total burned surface area"
59.26718,"Other exposure to mechanical forces","Burns with <20% total burned surface area"
.3826763,"Pulmonary aspiration and foreign body in airway","Burns with <20% total burned surface area"
3.297339,"Poisonings","Burns with <20% total burned surface area"
.099687,"Other road injuries","Burns with <20% total burned surface area"
38.47813,"Other unintentional injuries","Burns with <20% total burned surface area"
44.62316,"Other transport injuries","Burns with <20% total burned surface area"
35.04743,"Falls","Burns with <20% total burned surface area"
.8057765,"Assault by firearm","Burns with <20% total burned surface area"
240.6969,"Foreign body in eyes","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
56.49327,"Road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
7.185336,"Other transport injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
19.40909,"Animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
3.597218,"Non-venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
4.256053,"Unintentional firearm injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
5.905805,"Self-harm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
72.77595,"Other exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
1.802542,"Poisonings","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
12.41164,"Motorcyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
1.021854,"Unintentional suffocation","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
3.001266,"Motor vehicle road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.131457,"Assault by firearm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
11.61486,"Collective violence and legal intervention","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.3146556,"Foreign body in other body part","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
42.54599,"Falls","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
77.19714,"Exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.5283727,"Pulmonary aspiration and foreign body in airway","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
2612.912,"Fire, heat, and hot substances","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
6.995724,"Drowning","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
23.45611,"Interpersonal violence","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
21.11552,"Other unintentional injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
28.63771,"Pedestrian road injuries by road vehicle","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
22.43053,"Assault by other means","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
7.39e-06,"Exposure to forces of nature","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.4216851,"Other road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
15.81188,"Venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
12.02096,"Cyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.8941191,"Assault by sharp object","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
